Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99289.0,Leon (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99291.0,Liberty (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99293.0,Limestone (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99295.0,Lipscomb (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99297.0,Live Oak (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99299.0,Llano (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99301.0,Loving (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99303.0,Lubbock (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99305.0,Lynn (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99307.0,McCulloch (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99309.0,McLennan (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99311.0,McMullen (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99313.0,Madison (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99317.0,Martin (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99319.0,Mason (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99323.0,Maverick (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99325.0,Medina (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99327.0,Menard (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99329.0,Midland (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99331.0,Milam (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99333.0,Mills (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99335.0,Mitchell (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99337.0,Montague (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99339.0,Montgomery (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99341.0,Moore (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99345.0,Motley (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99349.0,Navarro (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99351.0,Newton (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99353.0,Nolan (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99355.0,Nueces (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99357.0,Ochiltree (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99359.0,Oldham (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99361.0,Orange (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99363.0,Palo Pinto (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99365.0,Panola (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99367.0,Parker (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99369.0,Parmer (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99371.0,Pecos (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99375.0,Potter (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99377.0,Presidio (County),8035
3284,No,No,Yes,No,TX,2008-03-14 00:00:00,EM,Fire,WILDFIRES,2008-03-14 00:00:00,2008-09-01 00:00:00,2012-10-22 00:00:00,99379.0,Rains (County),8035
